gic2,cik,GVKEY,permno,Industry,CompName,esg_report,year,filename,sentence,Label
40,1120193,149337,90601,Financials,NASDAQ INC,0,2020,edgar/data/1120193/0001193125-20-092824.txt,"We believe our ethical culture enables us to build trusting relationships with our shareholders, customers and communities, and efficiently manage compliance risk.",BE
40,1120193,149337,90601,Financials,NASDAQ INC,0,2020,edgar/data/1120193/0001193125-20-092824.txt,"As detailed in our Code of Ethics, Nasdaq does not tolerate retaliation against anyone who reports potential misconduct regardless of the reporting channel used.",BE
45,320193,1690,14593,Information Technology,APPLE INC,1,2009,APPLE INC_2009.txt,"In contrast, purchasing an equivalent amount of power from conventional power grids would have generated 59 million pounds (27 million kilograms) of carbon dioxide equivalent (CO2e).",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2012,APPLE INC_2012.txt,"This allows us to efficiently sort, measure, and prepare the recyclable goods for use in their next life.",PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2014,APPLE INC_2014.txt,That’s why we’ve reduced the average total power consumed by Apple products by 57 percent since 2008— helping reduce our customers’ electricity bills and carbon emissions.,CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2014,APPLE INC_2014.txt,We’ve removed many harmful substances from our product designs and go to great lengths to make sure they stay that way.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2014,APPLE INC_2014.txt,We work closely with our suppliers to make sure our products are free from the harmful substances we specify.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2016,APPLE INC_2016.txt,"That’s why we’ve developed recycling collection events, take-back initiatives, and efforts like Apple Renew, a global program that lets you bring used Apple devices to any Apple Store for reuse or responsible recycling.",PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2017,APPLE INC_2017.txt,"And though water is a renewable resource, its scarcity makes it precious in many parts of the world.",NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2017,APPLE INC_2017.txt,"At our own offices, data centers, and retail stores across the world, we monitor water use within our cooling, landscaping, and sanitation processes so we can develop targeted ways to conserve water.",NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2018,APPLE INC_2018.txt,"To reduce Apple’s own electricity footprint (Scope 2 emissions), we have built or have long-term commitments for renewable energy, of which 626 megawatts is operational and another 775 megawatts is under construction.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2019,APPLE INC_2019.txt,We’re working within the complex gold supply chain in order to increase the use of certified recycled gold.,PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,"In the process, we learned that it can sometimes take years to secure the necessary approvals to ship components recovered from Daisy.",PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,Recovering resources for reuse is paramount.,PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,And to seek out and identify opportunities to utilize alternative water sources from recycled and reclaimed water to captured rainwater.,NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,The Nitrogen bath is used to break down components—like the Apple Watch Sport Band— to test them for compliance with Apple Regulated Substances Specification.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,We’ve continued to build upon our recycling innovations.,PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,To do this right means doing more than abiding by regulations governing harmful substances.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"We account for the storage and application of each of these materials, evaluating the exposure to potentially harmful substances.",PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"Rather than reviewing our suppliers’ inventories for potentially harmful chemistries, we’ve reversed the process—creating a list of cleaners and degreasers that have been determined to be safer for use with appropriate controls.",PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,"We help our suppliers collect and reuse water, through efforts including condensate recovery.",NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,This enables wastewater reuse and reduces reliance on freshwater resources.,NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,Our teams also review test reports from suppliers to evaluate substances against the RSS and Restricted Chemicals for Prolonged Skin Contact Materials list.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,We’re also partnering with forestry experts at Conservation International as we invest in working forests through our Restore Fund.,NC
45,320193,1690,14593,Information Technology,APPLE INC,0,2000,edgar/data/320193/0000912057-00-010000.txt,"To the extent these requirements are met, compensation attributable to options and stock appreciation rights granted to executive officers under the 1998 Plan will qualify as performance-based compensation for purposes of Section 162(m) of the Code, and the Company will generally be entitled to a tax deduction in the amount recognized by such officers upon exercise of the options.",CG
45,320193,1690,14593,Information Technology,APPLE INC,0,2003,edgar/data/320193/0001047469-03-009893.txt,"The governance structure in the Company is designed to be a working structure for principled actions, effective decision-making and appropriate monitoring of both compliance and performance.",CG
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,1,2016,ALLIANCE DATA SYSTEMS CORP_2016.txt,"Another is through monitoring and engaging the legislative and regulatory processes, with a focus on priority issues such as consumer and data privacy, cyber security, bank regulation, and tax reform.",PL
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,1,2020,ALLIANCE DATA SYSTEMS CORP_2020.txt,"We continue to regularly engage with industry partners and clients on best practices related to key business issues, such as cybersecurity, data privacy, and fair and responsible banking.",PL
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,1,2021,ALLIANCE DATA SYSTEMS CORP_2021.txt,"Keeping data safe from cybersecurity risks, adhering to applicable state and federal privacy regulations, and applying sound data management practices are the foundational business tenets we live by every day.",BE
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,0,2002,edgar/data/1101215/0000912057-02-017009.txt,"The Committee shall be empowered to retain independent counsel, accountants, or others to assist it in the conduct of any investigation.",CG
45,883241,24975,77357,Information Technology,SYNOPSYS INC,0,2002,edgar/data/883241/0000950123-02-004643.txt,"In addition, on March 22, 2002, Synopsys received a letter from the Irish antitrust authority indicating that it would not raise any challenges to the merger.",BE
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2007-2008.txt,"At the same time, we assume accountability for responsibly managing our natural resources such as paper.",CC
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2008.txt,"NightWatchman will be deployed on 310,000 computers, saving us an estimated 135 million kilowatt hours of electricity and 123,941 tons of carbon dioxide emissions a year, according to 1E.",CC
50,732717,9899,66093,Communication Services,AT&T INC,1,2009,AT&T INC_2009.txt,"AT&T Pioneers and employees partnered with Share Our Strength on two companywide food drives, holding drives in 148 cities and collecting 75 tons of food and more than $27,000 in donations to help fight childhood hunger.",CR
50,732717,9899,66093,Communication Services,AT&T INC,1,2022,AT&T INC_2021-2022.txt,The 2019 –2021 data for waste generation and management represent all waste accounted for through AT&T Inc .’s domestic U.S .,PW
50,732717,9899,66093,Communication Services,AT&T INC,0,2004,edgar/data/732717/0001193125-04-039016.txt,"The result is that shareholders are unaware of how and why the Company chooses to make corporate contributions, and the political ends being furthered by the gift of corporate funds.",BE
50,732717,9899,66093,Communication Services,AT&T INC,0,2004,edgar/data/732717/0001193125-04-039016.txt,Federal law has long prohibited corporate contributions to federal candidates or their political committees.,BE
50,732717,9899,66093,Communication Services,AT&T INC,0,2005,edgar/data/732717/0001193125-05-047693.txt,"However, although there are various disclosure requirements for political contributions, this information is difficult for shareholders to access and is not complete.",BE
50,732717,9899,66093,Communication Services,AT&T INC,0,2006,edgar/data/732717/0001193125-06-050987.txt,"The Audit Committee oversees the integrity of the financial statements of AT&T, the independent auditor's qualifications and independence, the performance of the internal audit function and independent auditors, and the compliance by AT&T with legal and regulatory matters.",CG
50,732717,9899,66093,Communication Services,AT&T INC,0,2014,edgar/data/732717/0001193125-14-093532.txt,"Pursuant to the federal Lobby Disclosure Act, AT&T files federal lobbying reports quarterly with the Office of the Clerk of the U.S. House of Representatives and the Secretary of the U.S. Senate.",BE
50,1326801,170617,13407,Communication Services,FACEBOOK INC,1,2020,FACEBOOK INC_2020.txt,"In 2020, Facebook locally restored nearly 2.2 million cubic meters in high water-stressed regions.",NC
50,1326801,170617,13407,Communication Services,FACEBOOK INC,1,2020,FACEBOOK INC_2020.txt,"In 2020, we restored nearly as much water as we consumed to the watersheds where we operate.",NC
50,1326801,170617,13407,Communication Services,FACEBOOK INC,1,2020,FACEBOOK INC_2020.txt,"We also piloted the Embodied Carbon Construction Calculator (EC3), a new online tool that design and construction teams can use to procure materials that reduce a building’s overall carbon footprint.",CC
50,1326801,170617,13407,Communication Services,FACEBOOK INC,0,2014,edgar/data/1326801/0001326801-14-000016.txt,"Facebook also lobbies at the state level, reportedly spending $352,941 lobbying in California in 2011 and 2012.",BE
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2016,INTERPUBLIC GROUP OF COS_2016.txt,"This team is working to maximize the impact of IPG’s existing work on water and sanitation, as well as to broaden and deepen our work in this key area during the coming year.",NC
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2017,INTERPUBLIC GROUP OF COS_2017.txt,"Information Technology – to improve IT operational eﬃciencies and reduce energy consumption, IPG has migrated its IT infrastructure and applications operations to the stateof-the-art Scott Technology Center facilities located on the campus of the University of Nebraska at Omaha (State of Nebraska).",CC
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2020,INTERPUBLIC GROUP OF COS_2020.txt,"Understanding data and its power is essential to the current and future success of every company, as is an ethical and conscious approach that respects consumer privacy and promotes brand safety.",PL
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2008,AMERICAN ELECTRIC POWER CO_2008.txt,"One challenge is that removing mercury from air emissions results in higher levels of mercury elsewhere, such as in approved solid waste landfills and in wastewater treatment ponds.",PW
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2008,AMERICAN ELECTRIC POWER CO_2008.txt,The Cook on-site storage facility was originally designed to hold five years of waste; the changes made recently have extended its life to approximately 20 years – a necessity because a permanent storage facility for spent nuclear fuel and other high-level waste remains elusive.,PW
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2010,AMERICAN ELECTRIC POWER CO_2010.txt,"In 2009, we expanded our discussions to include water risks.",NC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2020,AMERICAN ELECTRIC POWER CO_2020.txt,"AEP believes it is our corporate responsibility to advocate for prudent policies related to customer data access and consumer privacy regarding access, use, misuse, disclosure and loss.",PL
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2020,AMERICAN ELECTRIC POWER CO_2020.txt,Our new 2030 goal is to reduce CO emissions by 70% from a 2000 baseline.,CC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,0,2013,edgar/data/4904/0001193125-13-103112.txt,The annual sustainability report identifies corporate political contributions made by AEP for the year.,BE
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,0,2013,edgar/data/4904/0001193125-13-103112.txt,"In addition, if the Company makes yearly payments of $25,000 or more to a trade association and if the trade association informs AEP that a portion of its dues was used by the trade association for lobbying, AEP has disclosed the name of the trade association and the dollar amount used for lobbying.",BE
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2006,XCEL ENERGY INC_2006.txt,And we continue to implement our voluntary carbon management strategy to reduce CO2 emissions from our own operations before regulation requires it.,CC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2006,XCEL ENERGY INC_2006.txt,This chart shows carbon dioxide emissions from Xcel Energy’s owned generating ﬂ eet in total tons and by intensity (pounds per megawatt hour).,CC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2009,XCEL ENERGY INC_2009.txt,"There is an economic incentive for redeploying assets internally, identifying third parties that wish to purchase and utilize our assets, and ensuring recyclable materials are separated from those that are not.",PW
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2011,XCEL ENERGY INC_2011.txt,"Biodiversity Xcel Energy has a long history of addressing wildlife protection, including avian protection, land restoration and fish management.",NC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2017,XCEL ENERGY INC_2017.txt,"If the EPA Clean Power Plan were still in place, we would have surpassed that goal as well, to reduce carbon emissions 32 percent from 2005 levels by 2030.",CC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2017,XCEL ENERGY INC_2017.txt,"As part of this, we work with wind project developers, the USFWS and appropriate state wildlife and natural resource agencies on siting and permit ting to ensure turbine locations are not in critical habitat for threatened and endangered species.",NC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2018,XCEL ENERGY INC_2018.txt,"It is also safer for employees, especially in remote mountainous areas, and less costly.",HC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2020,XCEL ENERGY INC_2020.txt,"For instance, we provided business customers with remote energy audits, helping them find opportunities to save energy and reduce costs.",CC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2020,XCEL ENERGY INC_2020.txt,"At the Cunningham -Maddox plant complex in New Mexico and the Harrington Plant in Texas, farmers reuse wastewater to grow crops on the plant property.",PW
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2020,XCEL ENERGY INC_2020.txt,"Finally, we use recycled water or treated municipal effluent where available and feasible, including at the Cherokee, Jones and Nichols natural gas-fueled plants and the Harrington coal-fueled plant.",PW
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2020,XCEL ENERGY INC_2020.txt,"Aside from PCBs that are occasionally discovered during facility upgrade projects in small sealed or previously untested specialized equipment, most of the PCB and PCB contaminated equipment left on our system is the result of cross contamination occurring during manufacturing or maintenance activities prior to or shortly after the adoption of the Toxic Substances Control Act.",PW
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2020,XCEL ENERGY INC_2020.txt,"Ultimately, we want our employees and contract partners to feel comfortable reporting injuries, so that they can get the immediate and proper care they need, and we can benefit from in-depth learning opportunities to help keep everyone safer in the future.",HC
55,70145,7733,25590,Utilities,NATIONAL FUEL GAS CO,1,2020,NATIONAL FUEL GAS CO_2020.txt,"Further, the PIPES Act requires pipeline operators to update their inspection and maintenance plans with respect to public safety, eliminating hazardous leaks, minimizing releases of natural gas, and the replacement or remediation of pipelines that are known to leak based on the material, design, or past operating and maintenance history of the pipeline.",PL
55,70145,7733,25590,Utilities,NATIONAL FUEL GAS CO,1,2020,NATIONAL FUEL GAS CO_2020.txt,Freshwater withdrawn and consumed is reported to the California Geologic Energy Management Division (CalGEM).,NC
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2006,PROLOGIS INC_2006.txt,"This complex process involves the cleanup and development or redevelopment of land that contains, or potentially contains, hazardous substances, contaminants or pollutants.",PW
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2015,BOSTON PROPERTIES INC_2015.txt,"In partnership with our vendors and tenants, Boston Properties has implemented best waste management practices, including single stream recycling, composting, and e-waste programs for tenant solid waste in all of our regions.",PW
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2016,BOSTON PROPERTIES INC_2016.txt,"Upgraded fixtures, consolidation of cooling towers, a new heat exchanger and switching from steam to electric power for the building chiller have resulted in a 37% reduction in annual water consumption.",NC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2021,BOSTON PROPERTIES INC_2021.txt,We are also committed to supporting biodiversity by maintaining tree canopy cover and vegetated areas.,NC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,0,2001,edgar/data/1037540/0000927016-01-001605.txt,"The Audit Committee may be requested by the Board to review or investigate on behalf of the Board activities of the Company or of its employees, including compliance with laws, regulations or Company policies.",CG
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,0,2019,edgar/data/1037540/0001193125-19-098039.txt,We retained Rivel Research Group to conduct and present to our Board the results of a stockholder perception study.,CG
60,879101,24731,77129,Real Estate,KIMCO REALTY CORP,1,2015,KIMCO REALTY CORP_2015.txt,"Through this process, we discovered a need for more consistent communication across offices, specifically related to recycling.",PW
60,879101,24731,77129,Real Estate,KIMCO REALTY CORP,1,2015,KIMCO REALTY CORP_2015.txt,But retailers can improve their sustainability by pursuing operational best practices—such as benchmarking store energy performance through the EPA’s Portfolio Manager® tool—and utilizing programmable thermostats to reduce after-hours heating and cooling.,CC
60,879101,24731,77129,Real Estate,KIMCO REALTY CORP,1,2015,KIMCO REALTY CORP_2015.txt,"Detailed monthly water usage reports were obtained for over sixty (60+) facilities from the Ecova utility data management system database, representing over one fourth of Kimco Realty’s water usage.",NC
60,879101,24731,77129,Real Estate,KIMCO REALTY CORP,1,2018,KIMCO REALTY CORP_2018.txt,From 2016 to 2018 common area water consumption increased primarily due to dry weather conditions and water-intensive landscape enhancements.,NC
60,74208,10894,59300,Real Estate,UDR INC,1,2020,UDR INC_2020.txt,Operational controlled like-for-like water consumption includes properties that are stabilized for two calendar years.,NC
60,74208,10894,59300,Real Estate,UDR INC,1,2020,UDR INC_2020.txt,"In 2020, we intend to continue making accretive investments in real-time monitoring of water usage.",NC
60,74208,10894,59300,Real Estate,UDR INC,0,2003,edgar/data/74208/0000930661-03-001448.txt,"The Board may take any action that, in its sole judgment and discretion, is necessary or desirable to conduct the business of the Company.",CG
10,107263,11506,38156,Energy,WILLIAMS COS INC,-1,2003,WMB_0000107263_10K_20021231_Item7_excerpt.t,Approximately 83 percent of domestic production in 2002 was hedged.,N
10,107263,11506,38156,Energy,WILLIAMS COS INC,-1,2003,WMB_0000107263_10K_20021231_Item7_excerpt.t,Continued liquidity  78 <PAGE>  and credit constraints of Williams may also significantly impact Energy Marketing & Trading's ability to manage market risk and meet contractual obligations.,N
10,107263,11506,38156,Energy,WILLIAMS COS INC,-1,2004,WMB_0000107263_10K_20031231_Item7_excerpt.t,"In 2003, Power sold a non-derivative energy-trading contract resulting in a $188 million gain on sale.",N
10,107263,11506,38156,Energy,WILLIAMS COS INC,-1,2006,WMB_0000107263_10K_20051231_Item7_excerpt.t,"For those that have not been designated as hedges or do not qualify for hedge accounting, the net change in their fair value is recognized in income currently (marked to market).",N
10,107263,11506,38156,Energy,WILLIAMS COS INC,-1,2007,WMB_0000107263_10K_20061231_Item7_excerpt.t,"If a hedged forecasted transaction is not probable of occurring, or if the derivative contract is not expected to be highly effective, the derivative does not qualify for hedge accounting.",N
10,107263,11506,38156,Energy,WILLIAMS COS INC,-1,2016,WMB_0000107263_10K_20151231_Item7_excerpt.t,"Includes an estimated $269 million long-term ethane purchase obligation with index-based pricing terms that is reflected in this table at December 31, 2015 prices.",N
10,6769,1678,39490,Energy,APACHE CORP,-1,2004,APA_0000006769_10K_20031231_Item7_excerpt.t,The increase in Canada primarily involved higher third-party transportation charges for gas transported from several fields and increased production volumes from 2002 acquisitions.,N
10,6769,1678,39490,Energy,APACHE CORP,-1,2018,APA_0000006769_10K_20171231_Item7_excerpt.t,"Dry hole expense increased $102 million compared to 2016, primarily related to unsuccessful international offshore exploration.",N
10,6769,1678,39490,Energy,APACHE CORP,-1,2018,APA_0000006769_10K_20171231_Item7_excerpt.t,Estimating the future restoration and removal costs is difficult and requires management to make estimates and judgments.,N
10,717423,7620,28345,Energy,MURPHY OIL CORP,-1,2008,MUR_0000717423_10K_20071231_Item7_excerpt.t,"Table of Contents  2006, a 9% increase from 2005 as a development drilling campaign continued in 2006.",N
10,717423,7620,28345,Energy,MURPHY OIL CORP,-1,2008,MUR_0000717423_10K_20071231_Item7_excerpt.t,"FSP AUG AIR-1, the Company will present expenditures for major repairs as an investing activity in the Consolidated Statement of Cash Flows.",N
10,717423,7620,28345,Energy,MURPHY OIL CORP,-1,2008,MUR_0000717423_10K_20071231_Item7_excerpt.t,The Company's capital expenditure budget for 2008 was prepared during the fall of 2007 and based on this budget capital expenditures are expected to increase over 2007.,N
10,717423,7620,28345,Energy,MURPHY OIL CORP,-1,2015,MUR_0000717423_10K_20141231_Item7_excerpt.t,"Additionally, the Company had increased costs for exploratory wells drilled in an earlier year in the Gulf of Mexico and Malaysia that were expensed due to significantly lower natural gas prices and denial of a requested gas holding period extension, respectively.",N
10,717423,7620,28345,Energy,MURPHY OIL CORP,-1,2019,MUR_0000717423_10K_20181231_Item7_excerpt.t,"In 2013, the Company entered, along with its partners, into a 25-year lease for a semi-floating production system at the Kakap field offshore Sabah, Malaysia.",N
15,51434,6104,21573,Materials,INTL PAPER CO,-1,2007,IP_0000051434_10K_20061231_Item7_excerpt.tx,"Decreased harvest and recreational income and lower earnings from the Real Estate division, which principally sells higher-and-better-use properties, were only partially offset by higher earnings from forestland sales and lower operating costs.",N
15,51434,6104,21573,Materials,INTL PAPER CO,-1,2009,IP_0000051434_10K_20081231_Item7_excerpt.tx,The Company included the requirements of this FSP in the preparation of the accompanying financial statements.,N
15,51434,6104,21573,Materials,INTL PAPER CO,-1,2011,IP_0000051434_10K_20101231_Item7_excerpt.tx,"Lack-of-order downtime in 2009 was about 2.2 million tons including 450,000 tons related to the idled paper machine at the Valliant, Oklahoma mill and the December 2009 shutdowns of the Albany, Oregon and Pineville, Louisiana mills.",N
15,51434,6104,21573,Materials,INTL PAPER CO,-1,2012,IP_0000051434_10K_20111231_Item7_excerpt.tx,"On October 15, 2010, the IRS ruled  that companies may qualify in the same year for both the $0.50 per gallon alternative fuel mixture credit and the $1.01 cellulosic bio-fuel tax credit for 2009, but not for the same gallons produced and consumed.",N
15,51434,6104,21573,Materials,INTL PAPER CO,-1,2019,IP_0000051434_10K_20181231_Item7_excerpt.tx,"Planned maintenance downtime costs were $50 million higher in 2018, than in 2017.",N
15,1324404,163946,90829,Materials,CF INDUSTRIES HOLDINGS INC,-1,2018,CF_0001324404_10K_20171231_Item7_excerpt.tx,"Not Meaningful  (1) UAN represents between 28% and 32% of nitrogen content, depending on the concentration specified by the customer.",N
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,-1,2002,LUV_0000092380_10K_20011231_Item7_excerpt.t,Capitalized interest decreased 25.3 percent primarily as a result of lower 2001 progress payment balances for scheduled future aircraft deliveries compared to 2000.,N
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,-1,2013,LUV_0000092380_10K_20121231_Item7_excerpt.t,"The Company received 34 Boeing 737-800 aircraft in 2012, 29 of which were new aircraft purchased from Boeing and five of which were leased from a third party.",N
20,78814,8606,24459,Industrials,PITNEY BOWES INC,-1,2003,PBI_0000078814_10K_20021231_Item7_excerpt.t,"The following table shows cost of sales as a percentage of sales revenue in 2002 and 2001: [DATA_TABLE_REMOVED]  Cost of sales, as a percentage of sales revenue, decreased primarily due to a favorable product mix at our U.S. and international mailing businesses including margin improvements from the launch of our DM seriesTM of digital mailing systems.",N
20,78814,8606,24459,Industrials,PITNEY BOWES INC,-1,2006,PBI_0000078814_10K_20051231_Item7_excerpt.t,"At December 31, 2005, approximately 57% of our total leveraged lease portfolio is further secured by equity defeasance accounts or other third-party credit arrangements.",N
20,78814,8606,24459,Industrials,PITNEY BOWES INC,-1,2013,PBI_0000078814_10K_20121231_Item7_excerpt.t,"Excluding the effects of foreign currency, equipment sales increased 3% due to higher sales in the Nordics and France, partially offset by lower sales in the U.K. Equipment sales in France increased due to the launch of the Connect+TM mailing system in 2012 and a change in mix from rentals to equipment sales.",N
20,97216,7991,58318,Industrials,TEREX CORP,-1,2001,TEX_0000097216_10K_20001231_Item7_excerpt.t,Report and the forward-looking statements contained in documents incorporated herein by reference speak only as of the date of the respective documents.,N
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,-1,1999,F_0000037996_10K_19981231_Item7_excerpt.txt,"We established these target dates before December 31, 1999 to allow sufficient time to perform enterprise-wide testing and further validation of our Y2K compliance.",N
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,-1,2005,F_0000037996_10K_20041231_Item7_excerpt.txt,"For further discussion of these facilities and agreements, see Note 15 of the Notes to the Financial Statements.",N
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,-1,2012,F_0000037996_10K_20111231_Item7_excerpt.txt,The 2012 finance receivables maturities in the chart above also include all of the wholesale receivables maturities that are otherwise extending beyond 2012.,N
25,320187,7906,57665,Consumer Discretionary,NIKE INC,-1,1997,NKE_0000320187_10K_19970531_Item7_excerpt.t,"Global fiscal 1998 margins could be affected negatively by increasing product costs, badded infrastructure to support higher levels of operations, and increased sales of lower priced product including close-outs.",N
25,320187,7906,57665,Consumer Discretionary,NIKE INC,-1,2011,NKE_0000320187_10K_20110531_Item7_excerpt.t,"Demand creation expense remained flat compared to the prior year, as increases in sports marketing and digital marketing expenses were offset by reductions in advertising.",N
25,320187,7906,57665,Consumer Discretionary,NIKE INC,-1,2013,NKE_0000320187_10K_20130531_Item7_excerpt.t,These factors were partially offset by the favorable impact of changes in standard currency exchange rates and product price increases.,N
25,320187,7906,57665,Consumer Discretionary,NIKE INC,-1,2013,NKE_0000320187_10K_20130531_Item7_excerpt.t,"The revenue growth at Converse was primarily driven by increased sales in North America and China, as well as increased revenues in the U.K. as we transitioned that market to direct distribution in the second half of fiscal 2011.",N
25,1065696,155394,89866,Consumer Discretionary,LKQ CORP,-1,2006,LKQ_0001065696_10K_20051231_Item7_excerpt.t,"We anticipate that any proceeds from such new or additional borrowing arrangements will be used for general corporate purposes, including to develop and acquire businesses and redistribution facilities; to further the integration of our aftermarket, wheel refurbishing and recycled OEM product facilities; to expand and improve existing facilities; to purchase property, equipment, and inventory, and for working capital.",N
25,1065696,155394,89866,Consumer Discretionary,LKQ CORP,-1,2011,LKQ_0001065696_10K_20101231_Item7_excerpt.t,"The increase in revenue was primarily due to the higher volume 39 Table of Contents of products we sold and business acquisitions, partially offset by lower service revenue due to lower volumes of crush only vehicles.",N
25,916365,29736,80286,Consumer Discretionary,TRACTOR SUPPLY CO,-1,2005,TSCO_0000916365_10K_20041225_Item7_excerpt.,"Same-store sales increases were generally experienced across all product lines, with equine, pet and animal products representing the strongest category.",N
30,96021,10247,52038,Consumer Staples,SYSCO CORP,-1,1994,SYY_0000096021_10K_19940702_Item7_excerpt.t,The annual increases in sales of 9% in 1994 and 13% in 1993 result from several factors.,N
30,96021,10247,52038,Consumer Staples,SYSCO CORP,-1,1998,SYY_0000096021_10K_19980627_Item7_excerpt.t,The company intends to continue to expand its market share through profitable sales growth and consistent emphasis on the development of its consolidated buying programs.,N
30,96021,10247,52038,Consumer Staples,SYSCO CORP,-1,2007,SYY_0000096021_10K_20070630_Item7_excerpt.t,"Based on the information available from plan administrators, we estimate that our share of withdrawal liability on all the multi-employer plans we participate in, some of which appear to be under-funded, could be as much as $120,000,000.",N
30,96021,10247,52038,Consumer Staples,SYSCO CORP,-1,2008,SYY_0000096021_10K_20080628_Item7_excerpt.t,"In fiscal 2008, SYGMA expensed $5,587,000 related to the write-off of software development costs .",N
30,96021,10247,52038,Consumer Staples,SYSCO CORP,-1,2013,SYY_0000096021_10K_20130629_Item7_excerpt.t,"The increase in costs in 2013 was largely attributable to deployment costs and software amortization, which began in August 2012.",N
30,1001250,61567,82642,Consumer Staples,LAUDER (ESTEE) COS INC,-1,2008,EL_0001001250_10K_20080630_Item7_excerpt.tx,"Certain of these items reflect savings achieved during fiscal 2007 from our cost savings initiative, which commenced during fiscal 2006.",N
30,1001250,61567,82642,Consumer Staples,LAUDER (ESTEE) COS INC,-1,2012,EL_0001001250_10K_20120630_Item7_excerpt.tx,"In addition, future cost of sales mix may be impacted by the inclusion of potential new brands or channels of distribution that have margin and product cost structures different from those of our current mix of business.",N
35,49071,27914,48653,Health Care,HUMANA INC,-1,2004,HUM_0000049071_10K_20031231_Item7_excerpt.t,The 4-year revolving credit agreement expires in October 2005.,N
